,,,,,,,,,,,,
,SAKARYA ÜNİVERSİTESİ,11.07.1992,DEVLET,SAKARYA,MARMARA,http://www.sakarya.edu.tr,ilko@sakarya.edu.tr,02642955454,02642955032,Sakarya Üniversitesi Esentepe Kampüsü 54187 Serdivan / SAKARYA,HAMZA AL,
,SAMSUN ÜNİVERSİTESİ,18.05.2018,DEVLET,SAMSUN,KARADENİZ,www.samsun.edu.tr,iletisim@samsun.edu.tr,0(362)3130055,0(362)3130200,Gürgenyatak Mahallesi Canik/SAMSUN,MAHMUT AYDIN,
,SANKO ÜNİVERSİTESİ,18.06.2013,VAKIF,GAZİANTEP,GÜNEYDOĞU ANADOLU,http://www.sanko.edu.tr,info@sanko.edu.tr,03422116500,03422116505,"İncilipınar Mah. Gazi Muhtar Paşa Bulv.                                               
No:36 27090 Şehitkamil/ ",GÜNER DAĞLI,
,,,,,,,,,,,,
,,,,,,,,,,,,
,SELÇUK ÜNİVERSİTESİ,11.04.1975,DEVLET,KONYA,İÇ ANADOLU,http://www.selcuk.edu.tr/,ozelkalem@selcuk.edu.tr,03322238400,03322238265,"Alaaddin Keykubat Kampüsü, Akademi Mahallesi, Yeni İstanbul Caddesi No:",METİN AKSOY,
,SİİRT ÜNİVERSİTESİ,29.05.2007,DEVLET,SİİRT,GÜNEYDOĞU ANADOLU,http://siirt.edu.tr,siu@siirt.edu.tr,04842121111,04842231998,Kezer Yerleşkesi Veysel Karani Mah. Üniversite Cad. No:1 56100 Merkez/SİİRT,NİHAT ŞINDAK,
,SİNOP ÜNİVERSİTESİ,29.05.2007,DEVLET,SİNOP,KARADENİZ,http://www.sinop.edu.tr ,sinop@sinop.edu.tr,03682715757,0-368 2715763,Korucuk Köyü Trafo Mahallesi No:36  57000 ? SİNOP,NİHAT DALGIN,
,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,18.05.2018,DEVLET,SİVAS,İÇ ANADOLU,http://www.sivas.edu.tr/,bilgi@sivas.edu.tr,0 346 217 00 00,0 346 219 16 78,Gültepe Mahallesi Mecnun Otyakmaz Caddesi No:1 Merkez/Sivas,MEHMET KUL,
,SİVAS CUMHURİYET ÜNİVERSİTESİ,09.02.1974,DEVLET,SİVAS,İÇ ANADOLU,http://www.cumhuriyet.edu.tr,ryaziisl@cumhuriyet.edu.tr,03462191158,03462191110,"Cumhuriyet Üniversitesi, Yenişehşr Mah. Kayseri Caddesi 58140 Kampüs SİVAS",ALİM YILDIZ,
,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,11.07.1992,DEVLET,ISPARTA,AKDENİZ,http://www.sdu.edu.tr/,bidb@sdu.edu.tr,02462111000,02462370431,Süleyman Demirel Üniversitesi Batı Yerleşkesi Rektörlük Binası 32260  Çünür / ,İLKER HÜSEYİN ÇARIKÇI,
,ŞIRNAK ÜNİVERSİTESİ,22.05.2008,DEVLET,ŞIRNAK,GÜNEYDOĞU ANADOLU,http://www.sirnak.edu.tr,posta@sirnak.edu.tr,04862168241,04862163285,"Yeni Mahalle Cizre Caddesi Mehmet Emin Acar Kampüsü
73000 Şırnak - Türkiye",ABDURRAHİM ALKIŞ,
,TARSUS ÜNİVERSİTESİ,18.05.2018,DEVLET,MERSİN,AKDENİZ,www.tarsus.edu.tr,bilgi@tarsus.edu.tr,03246000033,03246000060,Takbaş  Mah. Kartaltepe sokak 33400 Tarsus / MERSİN,ORHAN AYDIN,
,TED ÜNİVERSİTESİ,07.07.2009,VAKIF,ANKARA,İÇ ANADOLU,http://www.tedu.edu.tr,info@tedu.edu.tr,03125850000,03124184148,"TED Üniversitesi, Ziya Gökalp Caddesi No.48 06420, Kolej Çankaya ANKARA",İHSAN SABUNCUOĞLU,
,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,17.03.2006,DEVLET,TEKİRDAĞ,MARMARA,http://www.nku.edu.tr,ozelkalem@nku.edu.tr,02822501002,028225099000,Namık Kemal Mah. Kampüs Cad. No:1 Merkez-TEKİRDAĞ,MÜMİN ŞAHİN,
,,,,,,,,,,,,
,,,,,,,,,,,,
,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,01.07.2003,VAKIF,ANKARA,İÇ ANADOLU,www.etu.edu.tr,bilgi@etu.edu.tr,03122924005,03122924099,SÖĞÜTÖZÜ CADDESİ NO:43 ÇANKAYA/ANKARA,YUSUF SARINAY,
,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,11.07.1992,DEVLET,TOKAT,KARADENİZ,www.gop.edu.tr,gensek@gop.edu.tr,0-356-2521616,0-356-2521626,Gaziosmanpaşa Üniversitesi Rektörlüğü Taşlıçiftlik Yerleşkesi TOKAT,- -,
,TOROS ÜNİVERSİTESİ,07.07.2009,VAKIF,MERSİN,AKDENİZ,www.toros.edu.tr,rektorluk@toros.edu.tr,03243253300,0324 325 3301,Bahçelievler Kampüsü 1857 Sokak No:12 33140 Yenişehir MERSİN,ÖMER ARIÖZ,
,TRABZON ÜNİVERSİTESİ,18.05.2018,DEVLET,TRABZON,KARADENİZ,www.trabzon.edu.tr,genelsekreterlik@trabzon.edu.tr,4624551000,04624552472,"TRABZON ÜNİVERSİTESİ REKTÖRLÜĞÜ
Söğütlü Mahallesi
",EMİN AŞIKKUTLU,
,TRAKYA ÜNİVERSİTESİ,20.07.1982,DEVLET,EDİRNE,MARMARA,http://www.trakya.edu.tr/,genelsekreterlik@trakya.edu.tr,02842234210-11-12-13/02842364981-82-84-,02842234203,Trakya Üniversitesi Rektörlüğü 22030 Balkan Yerleşkesi / EDİRNE,ERHAN TABAKOĞLU,
,TÜRK HAVA KURUMU ÜNİVERSİTESİ,03.03.2011,VAKIF,ANKARA,İÇ ANADOLU,http://www.thk.edu.tr,rektor@thk.edu.tr,0312 444 84 58,0312 342 84 60,Bahçekapı Mahallesi Okul Sokak No:11 Etimesgut / ANKARA,HASAN ERBAY,
,TÜRK-ALMAN ÜNİVERSİTESİ,07.11.2010,DEVLET,İSTANBUL,MARMARA,http://www.tau.edu.tr/,info@tau.edu.tr,0 216 333 30 00,0216 333 30 31,Şahinkaya Cad. No: 86 Beykoz/İSTANBUL,CEMAL YILDIZ,
,"TÜRKİYE ULUSLARARASI İSLAM, BİLİM VE TEKNOLOJİ ",23.04.2015,DEVLET,İSTANBUL,MARMARA,-,-,-,-,-,- -,
,TÜRK-JAPON BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,24.06.2017,DEVLET,İSTANBUL,MARMARA,-,-,-,-,-,- -,
,UFUK ÜNİVERSİTESİ,18.12.1999,VAKIF,ANKARA,İÇ ANADOLU,http://www.ufuk.edu.tr,ozelkalem@ufuk.edu.tr,03125867041,3125867124,Ufuk Üniversitesi Rektörlüğü  Kızılcaşar Mahallesi İncek Bulvarı 06836 ,SERTAÇ HAMİ BAŞEREN,
,,,,,,,,,,,,
,,,,,,,,,,,,
,UŞAK ÜNİVERSİTESİ,17.03.2006,DEVLET,UŞAK,EGE,http://www.usak.edu.tr,ozelkalem@usak.edu.tr,02762212121,0276 221 22 02,Uşak Üniversitesi Rektörlüğü 1 Eylül Kampüsü  64200 - UŞAK,EKREM SAVAŞ,
,ÜSKÜDAR ÜNİVERSİTESİ,03.03.2011,VAKIF,İSTANBUL,MARMARA,http://www.uskudar.edu.tr,info@uskudar.edu.tr,02164002222,0216 474 12 56,Altunizade Mah.Haluk Türksoy Sok. No:14 Üsküdar/İstanbul,MEHMET ZELKA,
,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,20.07.1982,DEVLET,VAN,DOĞU ANADOLU,http://www.yyu.edu.tr/,bilgi@yyu.edu.tr,4445065,0 432 486 54 13,"Van Yüzüncü Yıl Üniversitesi Rektörlüğü, 65080, Kampüs / VAN",HAMDULLAH ŞEVLİ,
,YALOVA ÜNİVERSİTESİ,22.05.2008,DEVLET,YALOVA,MARMARA,http://www.yalova.edu.tr/rektorluk,ozelkalem@yalova.edu.tr,02268155001,226 815 50 04,Çınarcık Yolu 2.km Merkez Kampüsü Yalova,MEHMET BAHÇEKAPILI,
,YAŞAR ÜNİVERSİTESİ,14.04.2001,VAKIF,İZMİR,EGE,http://www.yasar.edu.tr,burcu.sagir@yasar.edu.tr,02325707100,2325707000,"Üniversite Cad., No.:35-37, Ağaçlı Yol, Bornova-İZMİR",MEHMET CEMALİ DİNÇER,
,YEDİTEPE ÜNİVERSİTESİ,07.06.1996,VAKIF,İSTANBUL,MARMARA,http://www.yeditepe.edu.tr/,caykutbingol@yeditepe.edu.tr,02165780203,0216 578 00 00,26 Ağustos Yerleşimi.Kayışdağı Cad.34755 Ataşehir/İstanbul,CANAN AYKUT BİNGÖL,
,YILDIZ TEKNİK ÜNİVERSİTESİ,20.07.1982,DEVLET,İSTANBUL,MARMARA,http://www.yildiz.edu.tr,ozelkalem@yildiz.edu.tr,02122277119,0212 2276990,Davutpaşa Mah. Davutpaşa Cad. 34220 Esenler - İstanbul,TAMER YILMAZ,
,YOZGAT BOZOK ÜNİVERSİTESİ,17.03.2006,DEVLET,YOZGAT,İÇ ANADOLU,http://www.bozok.edu.tr/,ozel.kalem@bozok.edu.tr,03542123728,0 354 212 28 37,Medrese Mahallesi Adnan Menderes Bulvarı No:118 66200 Yozgat,AHMET KARADAĞ,
,YÜKSEK İHTİSAS ÜNİVERSİTESİ,02.08.2013,VAKIF,ANKARA,İÇ ANADOLU,Yüksek İhtisas Üniversitesi,yiu@yiu.edu.tr,0312 329 1010,0312 329 1015,İşçi blokları mahallesi 1505. sokak Çankaya/ANKARA,MUSTAFA PAÇ,
,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,11.07.1992,DEVLET,ZONGULDAK,KARADENİZ,https://www.beun.edu.tr,rektor@beun.edu.tr,0372 291 11 00,0  372 257 50 78,"Zonguldak Bülent Ecevit Üniversitesi Rektörlüğü
İncivez-ZONGULDAK",İSMAİL HAKKI ÖZÖLÇER,
,,,,,,,,,,,,
